#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
1135,53,9,0,http://con-med.ru/activity/274235/274235/,"Мероприятия — Научно-практическая конференция с международным участием «КАРДИО-2019» - Consilium Medicum",106,15,https://fnkc-fmba.ru/sobytiya/kardio-2019/,,https://fnkc-fmba.ru/sobytiya/kardio-2019/,,"Dofollow, Content",,"2020-02-09 13:10:31","2020-02-09 13:10:31",,ru,0,0,,8
1136,53,9,0,http://con-med.ru/activity/274235/274235/,"Мероприятия — Научно-практическая конференция с международным участием «КАРДИО-2019» - Consilium Medicum",106,15,https://fnkc-fmba.ru/sobytiya/kardio-2019/?fbclid=IwAR3wNOI9K6gNIUCwswqN_qfQaydEqjrESD1gLTahy4croeNA2cz_8SSDkBc,,https://fnkc-fmba.ru/sobytiya/kardio-2019/,,"Dofollow, Content",,"2019-11-05 15:06:31","2020-02-09 13:10:31",,ru,0,0,,8
1137,53,9,0,http://con-med.ru/activity/274235/274235/,"Мероприятия — Научно-практическая конференция с международным участием «КАРДИО-2019» - Consilium Medicum",106,15,https://fnkc-fmba.ru/sobytiya/moskovskiy-mezhdunarodnyy-sammit-po-lecheniyu-zheludochkovykh-narusheniy-ritma-vnezapnoy-serdechnoy-/?fbclid=IwAR12KHjCdRIjZ4YqJChrm9Hc1157nlKCvj6a57uru49DzfbHUw-0VEEzINc,,https://fnkc-fmba.ru/…/moskovskiy-mezhdunarodnyy-sammit-po…/,,"Dofollow, Content",,"2019-11-05 15:06:31","2020-02-09 13:10:31",,ru,0,0,,8
1138,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=80&can=vak&bb_location=2&sc=100,"MolBiol.ru || Вакансии",198,32,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-05-03 11:35:35","2020-05-03 11:35:35",,en,0,0,,19
1139,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=80&can=vak&bb_location=2&sc=100,"MolBiol.ru || Вакансии",198,32,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-05-03 11:35:35","2020-05-03 11:35:35",,en,0,0,,19
1140,62,9,0,http://molbiol.ru/forums/index.php?act=Post&CODE=02&f=5&t=576735&qpid=1660604&langid=en&langid=2,"molbiol.ru -> Ответ в Phd в российско-швейцарско-датский проект",79,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/[/url],,Dofollow,,"2018-12-16 13:23:02","2020-05-07 13:36:57",,ru,0,0,,13
1141,62,9,0,http://molbiol.ru/forums/index.php?act=Post&CODE=02&f=5&t=576735&qpid=1660604&langid=en&langid=2,"molbiol.ru -> Ответ в Phd в российско-швейцарско-датский проект",79,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/[/url],,Dofollow,,"2018-12-16 13:23:02","2020-05-07 13:36:57",,ru,0,0,,13
1142,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=160&can=vak&bb_location=2&sc=80,"MolBiol.ru || Вакансии",206,22,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2019-03-24 01:37:02","2020-02-27 22:31:32",,en,0,0,,15
1143,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=160&can=vak&bb_location=2&sc=80,"MolBiol.ru || Вакансии",206,22,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2019-03-24 01:37:02","2020-02-27 22:31:32",,en,0,0,,15
1144,62,9,0,http://molbiol.ru/forums/index.php?showtopic=579047&langid=en,"molbiol.ru -> MALDI-TOF, идентификация бактерий",222,21,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru/,,Dofollow,,"2018-12-03 09:38:41","2020-05-02 23:55:16",,ru,0,0,,14
1145,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735&langid=en,"molbiol.ru -> Phd в российско-швейцарско-датский проект",82,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-05 06:56:20","2020-05-01 23:56:45",,en,0,0,,13
1146,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735&langid=en,"molbiol.ru -> Phd в российско-швейцарско-датский проект",82,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-05 06:56:20","2020-05-01 23:56:45",,en,0,0,,13
1147,62,9,0,http://molbiol.ru/forums/index.php?showtopic=579047&st=0,"molbiol.ru -> MALDI-TOF, идентификация бактерий",238,21,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru/,,Dofollow,,"2018-12-12 03:11:53","2020-05-04 18:09:30",,ru,0,0,,14
1148,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=560&can=vak&bb_location=6&sc=640,"MolBiol.ru || Вакансии",204,18,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-05-06 09:56:18","2020-05-06 09:56:18",,ru,0,0,,14
1149,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=560&can=vak&bb_location=6&sc=640,"MolBiol.ru || Вакансии",204,18,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-05-06 09:56:18","2020-05-06 09:56:18",,ru,0,0,,14
1150,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735&langid=en&langid=2,"molbiol.ru -> Phd в российско-швейцарско-датский проект",98,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-10 11:58:39","2020-05-08 09:24:55",,ru,0,0,,13
1151,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735&langid=en&langid=2,"molbiol.ru -> Phd в российско-швейцарско-датский проект",98,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-10 11:58:39","2020-05-08 09:24:55",,ru,0,0,,13
1152,62,9,0,http://molbiol.ru/forums/index.php?act=ST&f=5&t=576735&langid=en&langid=2,"molbiol.ru -> Phd в российско-швейцарско-датский проект",98,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-13 14:56:05","2020-05-08 18:34:02",,ru,0,0,,13
1153,62,9,0,http://molbiol.ru/forums/index.php?act=ST&f=5&t=576735&langid=en&langid=2,"molbiol.ru -> Phd в российско-швейцарско-датский проект",98,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-13 14:56:05","2020-05-08 18:34:02",,ru,0,0,,13
1154,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=700&can=vak&bb_location=6&sc=620,"MolBiol.ru || Вакансии",204,17,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-27 20:27:32","2020-03-27 20:27:32",,ru,0,0,,10
1155,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=700&can=vak&bb_location=6&sc=620,"MolBiol.ru || Вакансии",204,17,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-27 20:27:32","2020-03-27 20:27:32",,ru,0,0,,10
1156,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=680&can=vak&bb_location=6&sc=620,"MolBiol.ru || Вакансии",203,16,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-25 10:22:30","2020-03-25 10:22:30",,ru,0,0,,10
1157,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=680&can=vak&bb_location=6&sc=620,"MolBiol.ru || Вакансии",203,16,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-25 10:22:30","2020-03-25 10:22:30",,ru,0,0,,10
1158,62,9,0,http://molbiol.ru/forums/index.php?act=ST&f=5&t=576735&langid=en,"molbiol.ru -> Phd в российско-швейцарско-датский проект",82,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-04 17:36:33","2020-05-02 03:25:46",,en,0,0,,13
1159,62,9,0,http://molbiol.ru/forums/index.php?act=ST&f=5&t=576735&langid=en,"molbiol.ru -> Phd в российско-швейцарско-датский проект",82,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-04 17:36:33","2020-05-02 03:25:46",,en,0,0,,13
1160,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=360&can=vak&bb_classes=15&sc=280,"MolBiol.ru || Вакансии",199,19,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-05-10 23:46:05","2020-05-10 23:46:05",,ru,0,0,,13
1161,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&sc=360&can=vak&bb_classes=15&sc=280,"MolBiol.ru || Вакансии",199,19,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-05-10 23:46:05","2020-05-10 23:46:05",,ru,0,0,,13
1162,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&can=vak&bb_classes=28&sc=80,"MolBiol.ru || Вакансии",138,12,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-06-13 23:56:58","2020-06-13 23:56:58",,ru,,,,10
1163,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&can=vak&bb_classes=28&sc=80,"MolBiol.ru || Вакансии",138,12,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-06-13 23:56:58","2020-06-13 23:56:58",,ru,,,,10
1164,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&can=vak&bb_location=11&sc=60,"MolBiol.ru || Вакансии",140,19,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2019-07-06 21:53:20","2020-06-13 23:03:26",,en,0,0,,13
1165,62,9,0,http://molbiol.ru/forums/index.php?act=catalog&can=vak&bb_location=11&sc=60,"MolBiol.ru || Вакансии",140,19,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2019-07-06 21:53:20","2020-06-13 23:03:26",,en,0,0,,13
1166,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735,"molbiol.ru -> Phd в российско-швейцарско-датский проект",101,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2017-06-22 20:34:55","2020-06-07 23:27:43",,ru,0,0,,13
1167,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735,"molbiol.ru -> Phd в российско-швейцарско-датский проект",101,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2017-03-31 10:16:55","2020-06-07 23:27:43",,ru,0,0,,13
1168,62,9,0,http://molbiol.ru/index.php?mode=full&can=vak&bb_classes=28&sn=80,MolBiol.ru,161,21,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-06-07 20:32:58","2020-06-07 20:32:58",,ru,0,0,,13
1169,62,9,0,http://molbiol.ru/index.php?mode=full&can=vak&bb_classes=28&sn=80,MolBiol.ru,161,21,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-06-07 20:32:58","2020-06-07 20:32:58",,ru,0,0,,13
1170,62,9,0,http://molbiol.ru/index.php?mode=full&can=vak&bb_location=11&sn=80,MolBiol.ru,163,37,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-11 19:04:30","2020-06-07 17:52:12",,ru,0,0,,20
1171,62,9,0,http://molbiol.ru/index.php?mode=full&can=vak&bb_location=11&sn=80,MolBiol.ru,163,37,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-03-11 19:04:30","2020-06-07 17:52:12",,ru,0,0,,20
1172,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735&mode=linearplus&langid=en&langid=2,"molbiol.ru -> Phd в российско-швейцарско-датский проект",98,20,https://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-02-12 20:45:20","2020-02-12 20:45:20",,ru,0,0,,13
1173,62,9,0,http://molbiol.ru/forums/index.php?showtopic=576735&mode=linearplus&langid=en&langid=2,"molbiol.ru -> Phd в российско-швейцарско-датский проект",98,20,http://fnkc-fmba.ru/,,http://fnkc-fmba.ru/,,Dofollow,,"2020-02-12 20:45:20","2020-02-12 20:45:20",,ru,0,0,,13
1174,35,9,0,http://guns.allzip.org/topic/229/1192440.html,"как диагностировать травму шейного отдела позвоночника у младенца",4,7,https://fnkc-fmba.ru/,,http://kb83.com/,,Dofollow,,"2017-11-05 10:40:04","2019-09-29 21:54:52",,ru,0,0,,6
1175,35,9,0,http://guns.allzip.org/topic/229/1192440.html,"как диагностировать травму шейного отдела позвоночника у младенца",4,7,http://fnkc-fmba.ru/,,http://kb83.com/,,Dofollow,,"2017-11-05 10:40:04","2019-09-29 21:54:52",,ru,0,0,,6
1176,58,9,0,"https://publicwww.com/websites/""jquery-1.7.min.js""/23","""jquery-1.7.min.js"" - 16087 Web pages - PublicWWW.com",35,26,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-06 13:36:46","2020-06-06 13:36:46",,en,,,,22
1177,58,9,0,"https://publicwww.com/websites/""jquery.tooltipster.min.js""/28","""jquery.tooltipster.min.js"" - 146825 Web pages - PublicWWW.com",35,26,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-06 20:26:44","2020-06-06 20:26:44",,en,0,0,,24
1178,58,9,0,"https://publicwww.com/websites/""opensans.css""/32","""opensans.css"" - 231736 Web pages - PublicWWW.com",35,25,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-15 13:00:59","2020-06-15 13:00:59",,en,0,0,,22
1179,58,9,0,"https://publicwww.com/websites/""slide.css""/31","""slide.css"" - 157330 Web pages - PublicWWW.com",35,25,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-06 20:20:10","2020-06-06 20:20:10",,en,0,0,,25
1180,58,9,0,"https://publicwww.com/websites/""slide1.jpg""/30","""slide1.jpg"" - 467006 Web pages - PublicWWW.com",35,24,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-06 12:33:39","2020-06-06 12:33:39",,en,0,0,,22
1181,58,9,0,"https://publicwww.com/websites/""slide2.jpg""/27","""slide2.jpg"" - 433364 Web pages - PublicWWW.com",35,23,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-06 17:29:41","2020-06-06 17:29:41",,en,0,0,,22
1182,58,9,0,"https://publicwww.com/websites/""slide3.jpg""/24","""slide3.jpg"" - 363203 Web pages - PublicWWW.com",35,23,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-06 10:14:15","2020-06-06 10:14:15",,en,,,,22
1183,58,9,0,"https://publicwww.com/websites/""slide4.jpg""/15","""slide4.jpg"" - 203825 Web pages - PublicWWW.com",35,26,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-05 07:45:20","2020-06-05 07:45:20",,en,0,0,,22
1184,58,9,0,"https://publicwww.com/websites/""slide5.jpg""/9","""slide5.jpg"" - 128142 Web pages - PublicWWW.com",35,24,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2019-12-27 19:31:23","2020-06-05 21:40:31",,en,0,0,,23
1185,58,9,0,"https://publicwww.com/websites/""slide6.jpg""/7","""slide6.jpg"" - 75024 Web pages - PublicWWW.com",35,23,https://fnkc-fmba.ru/,,,https://fnkc-fmba.ru/,"Nofollow, Content",,"2020-06-05 23:14:12","2020-06-05 23:14:12",,en,0,0,,22
1186,40,9,1,https://msk.ros-spravka.ru/catalog/hospitals_and_clinics/fnkts_fmba_rossii/,"ФНКЦ ФМБА России – Москва | Больницы и госпитали – Москва | Единая справочная",65,21,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2018-10-31 16:22:14","2020-06-08 11:21:36",,ru,0.13,8,,10
1187,40,9,1,https://msk.ros-spravka.ru/catalog/hospitals_and_clinics/fnkts_fmba_rossii/,"ФНКЦ ФМБА России – Москва | Больницы и госпитали – Москва | Единая справочная",65,21,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2018-10-31 16:22:14","2020-06-08 11:21:36",,ru,0.13,8,,10
1188,63,9,0,https://yandex.uz/profile/1144324274,Яндекс,13,3,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Dofollow,,"2020-03-09 18:17:14","2020-03-09 18:17:14",,ru,0,0,,3
1189,37,9,1,https://spinet.ru/conference/post18164.html,"Цены на операции (грыжа МПД )",205,15,https://fnkc-fmba.ru/,,http://www.kb83.com/,,Dofollow,,"2018-08-16 04:59:29","2020-06-12 09:01:00",,ru,,,,11
1190,37,9,1,https://spinet.ru/conference/post18164.html,"Цены на операции (грыжа МПД )",205,15,http://fnkc-fmba.ru/,,http://www.kb83.com/,,Dofollow,,"2018-08-16 04:59:29","2020-06-12 09:01:00",,ru,,,,11
1191,56,9,0,https://www.orgpage.ru/moskva/fgbu-fnkts-fmba-rossii-5528000.html,"ФНКЦ ФМБА РОССИИ, ФГБУ Москва - телефон, адрес, отзывы, контакты",31,11,https://fnkc-fmba.ru/,Сайт:,fnkc-fmba.ru,,Nofollow,,"2020-06-15 06:03:51","2020-06-15 06:03:51",,ru,0,0,,7
1192,11,9,0,https://qpmedia.ru/voronezhskij-vrach-upal-so-vtorogo-etazha-bolnicy-on-zhalovalsya-chto-ego-zastavlyayut-rabotat-posle-zarazheniya-koronavirusom,"Воронежский врач упал со второго этажа больницы. Он жаловался, что его заставляют работать после заражения коронавирусом | QPMedia.Ru – Новостной агрегатор",10,17,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"фоне распространения Covid-19 российские врачи выпадают из окон. 24 апреля",погибла,"заведующая отделением скорой медицинской помощи Звёздного городка Наталья Лебедева. О","Dofollow, Content",,"2020-05-05 08:32:49","2020-05-11 20:55:29",,ru,0,0,,14
1193,22,9,1,https://sheki.hh1.az/employer/692314,"Вакансии компании ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России - работа в Москве, Ялте, Ялте",19,6,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2020-04-17 15:29:19","2020-04-23 23:24:55",,ru,0,0,,3
1194,22,9,1,https://sheki.hh1.az/employer/692314,"Вакансии компании ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России - работа в Москве, Ялте, Ялте",19,6,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2020-04-17 15:29:19","2020-04-23 23:24:55",,ru,0,0,,3
1195,57,9,0,https://goat.com.au/relationships/doctors-treating-covid-19-cases-in-russia-keep-falling-out-of-windows/,"Doctors Treating COVID-19 Cases In Russia Keep 'Falling' From Windows",26,35,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"died after having fallen from a high window. The Russian",hospital,"states that she died “as a result of an accident”,","Dofollow, Content",,"2020-05-05 17:18:13","2020-06-07 13:03:57",,,0,7,,21
1196,57,9,0,https://goat.com.au/relationships/mkr-gets-the-chop-as-pete-evans-backs-more-dangerous-covid-19-conspiracy-theories/,"‘MKR’ Is Axed As Pete Evans Backs More Dangerous COVID-19 Theories",26,37,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"died after having fallen from a high window. The Russian",hospital,"states that she died “as a result of an accident”,","Dofollow, Content",,"2020-05-10 23:30:16","2020-06-11 06:53:19",,,1.3,46,,19
1197,57,9,0,https://goat.com.au/relationships/the-govts-covidsafe-roadmap-lets-you-travel-but-only-a-little-bit/,"The Govt's COVIDSafe Roadmap Lets You Travel, But Only A Little Bit",32,38,https://fnkc-fmba.ru/news/kollektiv-fnkts-fmba-rossii-vyrazhaet-soboleznovaniya/,"died after having fallen from a high window. The Russian",hospital,"states that she died “as a result of an accident”,",Dofollow,,"2020-05-10 23:14:31","2020-05-26 08:58:28",,,0,5,,19
1198,56,9,0,https://moluch.ru/orgs/5442/,"Федеральный научно-клинический центр специализированной медицинской помощи и медицинских технологий ФМБА России (Москва) — Молодой учёный",25,12,https://fnkc-fmba.ru/,Сайт:,http://www.kb83.com/,,"Dofollow, Content",,"2019-02-22 06:52:40","2020-05-31 21:01:07",,ru,0,0,,9
