#,"Total Backlinks","Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
383,1,3,5,0,http://centerbeauty.com.ua/wiki/o-problemakh/kak-prodlit-molodost/,"Как продлить молодость | клиника косметологии CenterBeauty",11,5,http://novoclinic.ru/kosmetologiya/biorevitalizatsiya/,"еще нет глубоких складок и морщин, то здесь речь пойдет","о процедуре биоревитализации",". Курс из нескольких сеансов (3-5) значительно улучшит качество вашей","Dofollow, Content",,"2016-04-20 19:07:02","2020-05-23 21:41:11",,ru,0,0,,3
384,1,3,5,0,http://centerbeauty.com.ua/wiki/o-problemakh/kak-prodlit-molodost/,"Как продлить молодость | клиника косметологии CenterBeauty",11,5,http://novoclinic.ru/kosmetologiya/mezoterapiya-litsa/,"микроэлементов работает над каждой проблемой отдельно. Хотите убрать пигментацию —","мезотерапия лица","! Надоел купероз — мезотерапия! Главное, правильно выбрать препарат.","Dofollow, Content",,"2016-04-20 19:07:02","2020-05-23 21:41:11",,ru,0,0,,3
385,4,3,5,0,https://kfcpromo.ru/img/7028229,"Габулов Давид Албегович Биография - Поиск по изображениям",13,35,https://novoclinic.ru/upload/resize_cache/iblock/702/670_670_1/7025f64c068f1476f628352c0f2bdb09.jpg,,,,"Dofollow, Image",,"2020-06-10 03:21:46","2020-06-10 03:21:46",,ru,,,,8
386,1,3,5,0,http://www.izazap.net/dir/medicina_i_zdorove/medicinskie_organizacii_i_uchrezhdenija/kosmetologii_moskvy_khimicheskij_piling_institut_plasticheskoj_khirurgii/86-1-0-1812,"Косметологии Москвы, химический пилинг: Институт пластической хирургии - Медицинские организации и учреждения - Медицина и здоровье - Белый каталог сайтов",46,39,http://novoclinic.ru/,,http://novoclinic.ru/,,Nofollow,,"2017-02-26 16:08:22","2020-06-03 07:51:56",,,0,0,,23
387,4,3,5,0,https://www.edf-upak.ru/cataloga789.php?item=363,"�������: �������",236,3,https://novoclinic.ru/plasticheskaya-khirurgiya/rinoplastika/,"��� �����: �������� ����������","������������ ���� � ��� �� �����","- novoclinic.ru. ���� � ����� ��������� ����������",Dofollow,,"2019-06-01 20:12:16","2020-04-24 02:44:16",,,0,0,,3
388,2,1,4,0,http://mail.castleghosts.ru/interes/stop10.php,"Замки с привидениями",57,1,https://novoclinic.ru/kosmetologiya/konturnaya-plastika/restylane-perlane/,"novoclinic.ru -","рестилайн цена контурная пластика лица","и губ инъекцией рестилайн. Прочитать..",Dofollow,,"2019-05-22 10:37:00","2020-04-15 10:14:48",,,0,0,,1
389,1,1,4,0,http://mail.softdrive.ru/file8dc7.php?ks_cat=8&sub_cat=0&ddi=18043,"Формула- Менеджер 6 1 - Скачать Формула- Менеджер 6 1 бесплатно",77,1,https://novoclinic.ru/korrektsiya-tela/ozonoterapiya/ceny/,,"озонотерапия в москве адреса и цены",,Dofollow,,"2019-05-05 13:21:55","2020-03-27 17:33:03",,,0,0,,1
390,1,0,4,0,http://softdrive.ru.bulrealt.ru/file8dc7.php?ks_cat=8&sub_cat=0&ddi=18043,"Формула- Менеджер 6 1 - Скачать Формула- Менеджер 6 1 бесплатно",77,1,https://novoclinic.ru/korrektsiya-tela/ozonoterapiya/ceny/,,"озонотерапия в москве адреса и цены",,Dofollow,,"2019-05-06 03:11:02","2020-03-26 16:50:28",,,0,0,,1
391,1,1,4,0,http://mig-rb.ru/pastoznost-golenej-chto-jeto-takoe/,"Пастозность голеней что это такое | ИБС.про",17,5,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,Источник:,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,,"Dofollow, Content",,"2019-11-01 01:10:55","2020-04-29 04:42:37",,,0,0,,5
392,1,0,4,0,http://www.a-bani.ru.bulrealt.ru/borodino3b88.php?view=85535,Бородино,16,4,https://novoclinic.ru/kosmetologiya/mezoterapiya-litsa/ceny/,,"мезотерапия лица цены",,Dofollow,,"2019-05-27 19:38:49","2020-03-26 01:17:39",,,0,0,,4
393,3,1,4,0,http://santeh-sinfo.ru/dir/86-18,"Медицинские организации и учреждения - Медицина и здоровье - Каталог сайтов - ООО ""Сантех-Система"". Нижний Новгород.",287,31,http://novoclinic.ru/,,"Ринопластика носа - цены, увеличение губ: Институт пластической хирургии",,Dofollow,,"2016-01-18 20:43:57","2020-06-08 18:56:38",,ru,0,0,,16
394,2,1,3,0,http://santeh-sinfo.ru/dir/0-0-1-9751-20,,0,1,http://novoclinic.ru/,,,,"Dofollow, Redirect",,"2020-04-14 04:43:50","2020-04-14 04:43:50",,,0,0,,1
395,1,0,3,0,http://uromed.com.ua/faq/kak-ukhazhivat-za-litsom-muzhchine/,"Как ухаживать за лицом мужчине | uromed.com.ua",38,6,http://novoclinic.ru/,"Мы задали вопрос косметологу сети московских Центров эстетической медицины «",Новоклиник,"» Лебедевой Ольге — как ухаживать за лицом мужчине —","Dofollow, Content",,"2016-04-19 06:17:57","2020-06-13 23:09:35",,ru,0,0,,3
396,1,0,3,0,http://uromed.com.ua/faq/kak-ukhazhivat-za-litsom-muzhchine/,"Как ухаживать за лицом мужчине | uromed.com.ua",38,6,http://novoclinic.ru/kosmetologiya/botoks/botoks-v-lob/,"популярными услугами для мужчин сегодня являются биоревитализация и различные пилинги.","Инъекции BOTOX в лоб","также сегодня в фаворе у слабого пола, который так любит","Dofollow, Content",,"2016-04-19 06:17:57","2020-06-13 23:09:35",,ru,0,0,,3
397,1,0,3,0,http://www.venok.com/8a5y8a5o8a5v8a5o8a6b8a6f8a5y8a5o8a6t/8a5y8a5z8a5w8a6b8a5w8a5y8a5o/8a6k8a5t8a6b8a6p/index.html,"www.venok.com / сказки / КАЗАНСКАЯ КЛИНИКА ЦЕНЫ",21,8,http://novoclinic.ru/,"Центр косметологии в Москве! – Лечение, которое по карману! (",novoclinic.ru,"),Новая методика! Профессиональные процедуры! Опытные врачи! Консультация бесплатно!",Nofollow,,"2020-06-15 20:24:44","2020-06-15 20:24:44",,ru,0,0,,6
398,1,0,3,0,http://www.venok.com/8a6a8a5t8a5v8a6c8a6g8a5t8a6e8a5o8a6d8a5w8a6t/index.html,"www.venok.com / сказки / МЕЗОТЕРАПИЯ",59,49,http://novoclinic.ru/,"Мезотерапия лица от 1450 рублей. (",novoclinic.ru,"),Мезотерапия в Центре «Новоклиник». Сертифицированные врачи с в/о. Безопасно.",Nofollow,,"2020-05-29 15:44:45","2020-05-29 15:44:45",,ru,0,0,,35
399,1,0,3,0,http://www.venok.com/8a6a8a6c8a6e8a6n8a5w8a6b8a6p/index.html,"www.venok.com / сказки / МОРЩИНЫ",33,13,http://novoclinic.ru/,"Морщины? Бегом к косметологу! (",novoclinic.ru,"),Б/п консультация по уходу, процедурам. Сеть Центров красоты «Новоклиник».",Nofollow,,"2020-05-28 03:35:11","2020-05-28 03:35:11",,ru,0,0,,9
400,1,0,3,0,http://www.venok.com/8a6f8a6c8a5y8a6c8a5z/8a5r8a6c8a6e8a6c8a5s/8a5y8a6e8a5o8a6f8a6c8a6g8a6p/index.html,"www.venok.com / сказки / СОКОЛ ГОРОД КРАСОТЫ",22,9,http://novoclinic.ru/,"Сеть центров красоты «Новоклиник» (",novoclinic.ru,"),Б/п первичная консультация косметолога. Сейчас - «Cупер-акция»! Торопитесь!",Nofollow,,"2020-06-13 11:19:24","2020-06-13 11:19:24",,ru,0,0,,7
401,1,0,3,0,http://argentinas.ru/kak-vjybratj-solntsezawitnoe-sredstvo.html,"Как выбрать солнцезащитное средство | Argentina - школа танцев для взрослых",28,5,http://novoclinic.ru/korrektsiya-tela/obertyvaniya/,"помнить, что некоторые средства нельзя использовать, если вы проходите процедуры","обертывания для похудения",". В данном случае необходимо уточнить у косметолога, какие солнцезащитные","Dofollow, Content",,"2016-03-09 12:43:04","2020-05-26 11:39:37",,,0,0,,2
402,1,0,3,0,http://argentinas.ru/kak-vjybratj-solntsezawitnoe-sredstvo.html,"Как выбрать солнцезащитное средство | Argentina - школа танцев для взрослых",28,5,http://novoclinic.ru/kosmetologiya/piling/glikolevyy-piling/,"городе, особенно – если вы проходите косметологические процедуры, такие как:","гликолевый пилинг лица",", ТСА – пилинг и другие агрессивные методики.","Dofollow, Content",,"2016-03-09 12:43:04","2020-05-26 11:39:37",,,0,0,,2
403,1,0,3,0,http://argentinas.ru/kak-vjybratj-solntsezawitnoe-sredstvo.html,"Как выбрать солнцезащитное средство | Argentina - школа танцев для взрослых",28,5,http://novoclinic.ru/kosmetologiya/rf-lifting-litsa/,"после пребывания на солнце. Прекрасной методикой в таком случае выступает","рф лифтинг",". Он не только подтянет кожу и вернет ей упругость,","Dofollow, Content",,"2016-03-09 12:43:04","2020-05-26 11:39:37",,,0,0,,2
404,3,0,3,0,https://msk.spravpage.ru/cat/novoklinik.html,"Новоклиник в Москве: отзывы, адреса, время работы, как добраться - msk.spravpage.ru",15,7,https://novoclinic.ru/,,https://novoclinic.ru/,,Nofollow,,"2019-08-19 22:53:56","2020-04-21 04:12:45",,ru,0,0,,5
405,1,1,3,0,https://mail.emasterpizza.ru/index3739.html?page=shop.product_details&flypage=flypage.tpl_p&product_id=43&category_id=6&option=com_virtuemart&Itemid=68,МАТРИЦИАНА,24,1,https://novoclinic.ru/faq/inektsionnaya-kosmetologiya/karboksiterapiya-ili-mezoterapiya-chto-luchshe/,"Наш выбор: Смотрите подробности","карбокситерапия тут","- novoclinic.ru.",Dofollow,,"2019-05-26 13:18:47","2020-04-16 02:10:48",,,0,0,,1
406,1,0,3,0,http://www.govtexams.in/domain-list-866,"Alexa top domain list || page 866",584,847,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-11 11:48:10","2020-06-11 11:48:10",,en,,,,573
407,1,0,2,0,https://medic.clinic/moscow/@novoklinik-altufevo,"«Новоклиник» Алтуфьево, отзывы пациентов, адрес и телефон | Москва",50,1,http://novoclinic.ru/,,novoclinic.ru/,,Nofollow,,"2018-07-26 00:27:14","2020-04-27 09:34:47",,ru,0,0,,1
408,1,0,2,0,https://medic.clinic/moscow/@novoklinik-cvetnoy-bulvar,"«Новоклиник» Цветной бульвар, отзывы пациентов, адрес и телефон | Москва",63,1,http://novoclinic.ru/adres/tsvetnoy-bulvar/,,novoclinic.ru/adres/tsvetnoy-bulvar/,,Nofollow,,"2018-07-14 17:51:29","2020-05-31 20:58:33",,ru,0,0,,1
409,1,0,2,0,https://medic.clinic/moscow/@novoklinik-proletarskaya,"«Новоклиник» Пролетарская, отзывы пациентов, адрес и телефон | Москва",59,1,http://novoclinic.ru/adres/proletarskaya/,,novoclinic.ru/adres/proletarskaya/,,Nofollow,,"2018-08-13 13:17:13","2020-06-06 07:01:27",,ru,0,0,,1
410,2,0,2,0,https://refresh.pw/domain-list-866,"Alexa top domain list || page 866",586,843,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-03-26 00:24:49","2020-05-16 21:01:24",,en,0,0,,573
411,1,0,2,0,http://www.nazar90.pp.ua/dir/novoclinic_ru_rinoplastika_moskva_ceny_termolifting/86-1-0-9872,"Novoclinic.Ru: ринопластика (Москва) - цены, термолифтинг - Медицинские организации и учреждения - Медицина и здоровье - Каталог сайтов - Бесплатно Софт + Новинки Железа + Фильмы Онлайн + ...",12,8,http://novoclinic.ru/,,http://novoclinic.ru/,,"Dofollow, Content",,"2019-03-02 22:18:23","2020-04-25 05:47:13",,ru,0,0,,2
412,1,0,2,0,http://www.nazar90.pp.ua/dir/0-0-1-9872-20,,0,1,http://novoclinic.ru/,,,,"Dofollow, Redirect",,"2020-02-18 13:02:34","2020-05-10 06:25:31",,,0,0,,1
413,1,0,2,0,http://otzyvvteme.ru/medicinskie-centry/novoklinik,"Новоклиник | Отзыв в теме",45,2,http://novoclinic.ru/,Сайт:,novoclinic.ru,,Nofollow,,"2018-11-29 10:55:01","2020-05-28 13:31:47",,ru,0,0,,2
414,1,1,1,0,https://www.wehelp.icu/domain-list-866,"Alexa top domain list || page 866",584,840,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-04-08 22:38:16","2020-04-22 13:23:53",,,0,0,,574
415,1,0,1,0,http://picshosting.ru/radiochastotnyi/,"Изображения на тему ""Радиочастотный"" / picshosting.ru",14,25,http://novoclinic.ru/upload/iblock/31e/31e50309892868a2aa9e8bb298accb77.jpg,,"Что такое радиочастотный лифтинг лица (альтернатива пластики лица ...",,"Nofollow, Image",,"2019-09-02 22:03:06","2020-03-28 14:02:52",,ru,0,0,,18
416,1,0,0,0,https://earning.co.in/domain-list-866,"Alexa top domain list || page 866",584,846,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-12 02:51:50","2020-06-12 02:51:50",,en,0,0,,570
417,2,0,0,0,http://www.medmaximum.ru/clinic/institut_plastichieskoi_khirurghii_novoklinik.html,"Институт пластической хирургии Новоклиник, Москва, Малый Сухаревский пер., 10 - Medmaximum.ru",27,3,http://novoclinic.ru/,,http://novoclinic.ru,,Dofollow,,"2017-10-18 06:52:47","2020-04-22 19:56:04",,,0,0,,2
418,4,0,0,0,https://joyse.ru/action/901.html,"Уникальная технология – 3D-моделирование – 20 или 30 мезонитей для безоперационной подтяжки лица в сети Новоклиник со Скидкой 95%",18,17,http://novoclinic.ru/,"уникальной технологии мезонитей в Институте пластической хирургии и сети клиник",«Новоклиник»,:,Dofollow,,"2018-02-02 16:57:30","2020-06-08 01:31:12",,ru,0,0,,13
419,4,0,0,0,https://joyse.ru/action/904.html,"3, 5 или 7 сеансов безыгольной(лазерной) биоревитализации кожи лица, шеи и зоны декольте и сети Новоклиник со скидкой до 97%",18,16,http://novoclinic.ru/,"и зоны декольте в Институте пластической хирургии и сети клиник",«Новоклиник»,:,Dofollow,,"2018-02-03 16:26:51","2020-06-07 04:36:24",,ru,0,0,,12
420,4,0,0,0,https://www.buntya.com/tdd/top-million-websites-of-Guyana/,"buntya.com | top million websites of Guyana",5,922,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-05-12 05:22:44","2020-05-31 01:09:02",,,0,0,,631
421,2,0,0,0,http://acquire.co.in/domain-list-866,"Alexa top domain list || page 866",584,849,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-13 01:26:24","2020-06-13 01:26:24",,en,0,0,,574
422,2,0,0,0,http://handbagsinmoscow.ru/plastikovie_keysi_kupit.php,"Пластиковые кейсы купить",24,1,https://novoclinic.ru/kosmetologiya/biorevitalizatsiya/ial-system/,"Посетителям: Детальная информация","иал систем","на нашем сайте. Подробнее >>>",Dofollow,,"2019-01-22 14:47:02","2020-02-09 03:05:19",,,0,0,,1
423,2,0,0,0,http://handbagsinmoscow.ru/stilnie_zhenskie_sumki.php,"Стильные женские сумки",23,1,https://novoclinic.ru/,,"институт пластической хирургии на сухаревской",,Dofollow,,"2019-02-13 01:55:36","2020-01-29 10:38:18",,,0,0,,1
424,2,0,0,0,http://www.handbagsinmoscow.ru/,"Сумки, стильные, модные сумки в Москве",26,3,https://novoclinic.ru/problemy/morshchiny-u-muzhchin/,"novoclinic.ru -","разгладить морщины","как можно убрать морщины. днем и ночью",Dofollow,,"2019-01-19 14:03:26","2020-02-15 12:59:59",,,0,0,,3
425,2,0,0,0,http://www.handbagsinmoscow.ru/modnie_sumki_cherez_plecho.php,"Модные сумки через плечо",23,1,https://novoclinic.ru/vrach/kozyreva-ilona/,"novoclinic.ru Подробная информация","запись на прием к врачу дерматологу здесь","- novoclinic.ru. Подробнее >>>",Dofollow,,"2019-01-22 16:54:36","2020-01-29 06:02:29",,,0,0,,1
426,2,0,0,0,http://www.piano-forte.ru/,"���������� ������������ ArsVocal | ���� �� ����������",20,4,http://novoclinic.ru/faq/o-protsedurakh-dlya-litsa/mezoterapiya-ili-fotoomolozhenie-chto-luchshe/,,"�������� �������� ��������������",,Dofollow,,"2020-05-31 01:32:24","2020-06-16 08:53:40",,,0,0,,3
427,2,0,0,0,https://bettervalue.in/domain-list-866,"Alexa top domain list || page 866",584,849,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-12 20:19:11","2020-06-12 20:19:11",,en,0,0,,573
428,2,33,0,0,https://branch.co.in/domain-list-866,"Alexa top domain list || page 866",585,848,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-12 20:18:38","2020-06-12 20:18:38",,en,0,0,,572
429,1,0,0,0,http://dizlaik.ru/medicinskie-centry/novoklinik,"Новоклиник | Дизлайк",25,2,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2019-06-09 14:12:59","2020-05-27 15:51:33",,ru,0,0,,2
430,1,0,0,0,http://instantpolicy.in/domain-list-866,"Alexa top domain list || page 866",584,847,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-13 15:26:50","2020-06-13 15:26:50",,en,0,0,,574
431,1,0,0,0,http://korneevroman.ru/pastoznost-stop-i-golenej/,"Пастозность стоп и голеней | Все об аневризме",16,9,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,Источник:,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,,Dofollow,,"2019-01-21 01:55:16","2020-05-09 08:03:35",,,0,0,,7
432,1,0,0,0,http://mobilizer.in/domain-list-866,"Alexa top domain list || page 866",584,849,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-12 03:16:23","2020-06-12 03:16:23",,en,0,0,,573
433,1,0,0,0,http://pim-tpk.ru/pastoznost-golenej/,"Пастозность голеней | Перикардит",17,7,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,Источник:,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,,"Dofollow, Content",,"2018-06-27 03:37:54","2020-05-01 08:23:40",,,0,0,,6
434,1,0,0,0,http://vethatiko.ru/pastoznost-konechnostej/,"Пастозность конечностей | Все о сосудах",16,7,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,Источник:,http://novoclinic.ru/faq/problemy-zdorovya/pastoznost/,,"Dofollow, Content",,"2020-05-21 07:51:19","2020-05-21 07:51:19",,ru,0,0,,5
435,1,0,0,1,http://www.clinicpsycholog.ru/,"Профессия - клинический психолог",65,3,http://novoclinic.ru/kosmetologiya/botoks/,"Реклама партнеров: Разгладить или удалить мимические морщины на лбу","разгладить морщины на лбу","- novoclinic.ru.",Dofollow,,"2019-01-17 20:28:35","2020-06-10 14:56:12",,ru,0,0,,3
436,1,0,0,0,http://www.divesh.in/domain-list-866,"Alexa top domain list || page 866",584,849,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-12 18:34:31","2020-06-12 18:34:31",,en,0,0,,573
437,1,0,0,0,http://www.healthcard.co.in/domain-list-866,"Alexa top domain list || page 866",584,847,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-13 15:37:26","2020-06-13 15:37:26",,en,0,0,,574
438,1,0,0,0,http://www.kashinath.in/domain-list-866,"Alexa top domain list || page 866",584,845,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-10 20:15:26","2020-06-10 20:15:26",,en,0,0,,572
439,1,0,0,0,http://www.mother-clinic.ru/faq/kosmetologiya-pri-beremennosti/,"Косметология при беременности | Mother-clinic.ru",56,5,http://novoclinic.ru/kosmetologiya/konturnaya-plastika/uvelichenie-gub/,"вы хотите во время беременности ходить с пухлыми губками, то","увеличение губ гиалуроновой кислотой","нужно сделать минимум за месяц до планирования ребенка. Эффект будет","Dofollow, Content",,"2017-10-25 06:58:02","2020-06-11 17:33:20",,ru,0,0,,2
440,1,0,0,0,https://188.127.249.96/action/901.html,"Уникальная технология – 3D-моделирование – 20 или 30 мезонитей для безоперационной подтяжки лица в сети Новоклиник со Скидкой 95%",39,17,http://novoclinic.ru/,"уникальной технологии мезонитей в Институте пластической хирургии и сети клиник",«Новоклиник»,:,Dofollow,,"2020-02-11 00:58:39","2020-04-16 11:21:48",,ru,0,0,,13
441,1,0,0,0,https://188.127.249.96/action/904.html,"3, 5 или 7 сеансов безыгольной(лазерной) биоревитализации кожи лица, шеи и зоны декольте и сети Новоклиник со скидкой до 97%",18,16,http://novoclinic.ru/,"и зоны декольте в Институте пластической хирургии и сети клиник",«Новоклиник»,:,Dofollow,,"2020-02-11 19:20:11","2020-05-12 11:38:57",,ru,0,0,,12
442,1,0,0,0,https://findflats.in/domain-list-866,"Alexa top domain list || page 866",584,849,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-12 14:41:40","2020-06-12 14:41:40",,en,0,0,,573
443,1,0,0,0,https://geogra-fiya.ru/,"Великие географические открытия",55,5,http://novoclinic.ru/,Смотрите,"институт пластической хирургии сухаревский переулок","у нас на сайте. новые поступления",Dofollow,,"2019-05-26 14:46:24","2019-05-27 22:22:03",,,0,0,,4
444,1,0,0,0,https://goforit.co.in/domain-list-866,"Alexa top domain list || page 866",584,842,http://novoclinic.ru/,,novoclinic.ru,,Nofollow,,"2020-06-10 20:30:36","2020-06-10 20:30:36",,en,0,0,,569
445,1,3,0,3,https://leedkeep.ru/,"Разработка и поддержка сайтов, настройка рекламы - агентство LeedKeep",6,3,https://novoclinic.ru/,Сайт:,https://novoclinic.ru/,,Dofollow,,"2020-05-20 17:52:04","2020-06-16 07:29:19",,ru,0,0,,3
446,1,0,0,0,https://medotelbulvar.ru/ubrat-vtoroj-podborodok-tsena-operatsii-i-alternativnyh-metodik,"Как убрать двойной подбородок в домашних условиях, упражнения, липосакция",49,6,https://novoclinic.ru/lechenie/ustranenie-vtorogo-podborodka,Источник:,novoclinic.ru,,Dofollow,,"2020-04-13 21:49:56","2020-06-09 11:50:20",,,0,0,,5
447,1,0,0,0,https://myisraelinfo.piterekskurs.ru/ekskursii-akko.php,"Акко | Отдых в Израиле",8,3,https://novoclinic.ru/korrektsiya-tela/massazh-dlya-pokhudeniya/antitsellyulitnyy-massazh/,"novoclinic.ru -","ручной антицеллюлитный массаж. Какой","массаж. Полная информация",Dofollow,,"2019-05-23 09:42:31","2020-04-15 17:48:15",,,0,0,,3
448,1,0,0,0,https://themedico.ru/2021416/c/tsentr-esteticheskoy-meditsiny-i-kosmetologii-novoklinik,"Центр эстетической медицины и косметологии Новоклиник Москва Шенкурский проезд: адрес, режим работы, услуги, телефон",25,3,http://novoclinic.ru/,,http://novoclinic.ru/,"http://novo-clinic.ru/ http://novoklinik.ru/",Dofollow,,"2020-06-02 01:54:58","2020-06-02 01:54:58",,ru,0,1,,3
449,1,0,0,0,https://www.plastica.top/msk/plastica/klinika-novoklinik,"Клиника «Новоклиник» — отзывы, рейтинг, контакты — Plastica.Top",100,18,http://novoclinic.ru/,,"Официальный сайт",,Nofollow,,"2019-05-08 06:35:34","2020-05-26 17:54:39",,ru,0,0,,11
450,1,0,0,0,https://www.shatomarika.com/post/как-создать-красивый-блог-1,"Ультразвуковой пилинг",19,10,https://novoclinic.ru/kosmetologiya/chistka-litsa/ultrazvukovaya-chistka/,,"Ультразвуковая чистка",,Dofollow,,"2020-05-23 11:59:03","2020-05-23 11:59:03",,ru,0,0,,6
451,1,0,0,0,https://www.shatomarika.com/post/как-создать-красивый-блог-1,"Ультразвуковой пилинг",19,10,https://novoclinic.ru/kosmetologiya/piling/gazozhidkostnyy-piling/,,"Газожидкостный пилинг","представляет собой воздействие потока воздуха и микрокапель жидкости на кожный","Dofollow, Content",,"2020-05-23 11:59:03","2020-05-23 11:59:03",,ru,0,0,,6
452,1,0,0,0,https://www.shatomarika.com/post/как-создать-красивый-блог-1,"Ультразвуковой пилинг",19,10,https://novoclinic.ru/kosmetologiya/piling/glikolevyy-piling/,,"Гликолевый пилинг",,Dofollow,,"2020-05-23 11:59:03","2020-05-23 11:59:03",,ru,0,0,,6
